district,season,time,year,vars,value,CI_lower,CI_upper
North Waziristan,Rabi,past,1993,P95,3.007619977,,
North Waziristan,Rabi,past,1994,P95,6.549021893,,
North Waziristan,Rabi,past,1995,P95,3.259523754,,
North Waziristan,Rabi,past,1996,P95,3.578648806,,
North Waziristan,Rabi,past,1997,P95,3.294210432,,
North Waziristan,Rabi,past,1998,P95,9.293031985,,
North Waziristan,Rabi,past,1999,P95,4.508162547,,
North Waziristan,Rabi,past,2000,P95,6.597508036,,
North Waziristan,Rabi,past,2001,P95,7.43541601,,
North Waziristan,Rabi,past,2002,P95,7.516126197,,
North Waziristan,Rabi,past,2003,P95,6.067846909,,
North Waziristan,Rabi,past,2004,P95,8.370390899,,
North Waziristan,Rabi,past,2005,P95,6.916176285,,
North Waziristan,Rabi,past,2006,P95,9.88029463,,
North Waziristan,Rabi,past,2007,P95,6.822223116,,
North Waziristan,Rabi,past,2008,P95,9.378065729,,
North Waziristan,Rabi,past,2009,P95,7.460665113,,
North Waziristan,Rabi,past,2010,P95,9.492907259,,
North Waziristan,Rabi,past,2011,P95,8.785461552,,
North Waziristan,Rabi,past,2012,P95,11.74530894,,
North Waziristan,Rabi,past,2013,P95,11.09601294,,
North Waziristan,Rabi,past,2014,P95,9.602887279,,
North Waziristan,Rabi,future,2021,P95,4.366999791,4.103604594,4.630394987
North Waziristan,Rabi,future,2022,P95,1.705718038,1.561045123,1.850390953
North Waziristan,Rabi,future,2023,P95,2.059723484,1.864782483,2.254664486
North Waziristan,Rabi,future,2024,P95,4.657221908,4.375041402,4.939402415
North Waziristan,Rabi,future,2025,P95,4.980765177,4.648396704,5.313133651
North Waziristan,Rabi,future,2026,P95,1.95359344,1.774374148,2.132812731
North Waziristan,Rabi,future,2027,P95,9.683974521,8.944527275,10.42342177
North Waziristan,Rabi,future,2028,P95,4.321908772,4.041566422,4.602251121
North Waziristan,Rabi,future,2029,P95,9.433818099,9.199816356,9.667819842
North Waziristan,Rabi,future,2030,P95,6.269569441,5.812166141,6.72697274
North Waziristan,Rabi,future,2031,P95,2.225868379,2.019042816,2.432693942
North Waziristan,Rabi,future,2032,P95,3.15010821,2.917138739,3.383077681
North Waziristan,Rabi,future,2033,P95,3.895128912,3.700665424,4.0895924
North Waziristan,Rabi,future,2034,P95,4.726902232,4.359348124,5.09445634
North Waziristan,Rabi,future,2035,P95,7.415283549,6.797576441,8.032990657
North Waziristan,Rabi,future,2036,P95,4.063840812,3.683041421,4.444640203
North Waziristan,Rabi,future,2037,P95,2.341280434,2.149867455,2.532693414
North Waziristan,Rabi,future,2038,P95,6.684423847,6.119800637,7.249047056
North Waziristan,Rabi,future,2039,P95,6.596740232,6.12709928,7.066381185
North Waziristan,Rabi,future,2040,P95,5.534826971,5.157588927,5.912065015
North Waziristan,Rabi,future,2041,P95,3.453008869,3.17151891,3.734498828
North Waziristan,Rabi,future,2042,P95,3.998936397,3.8234031,4.174469694
North Waziristan,Rabi,future,2043,P95,3.217633042,3.08711335,3.348152735
North Waziristan,Rabi,future,2044,P95,3.329107263,3.147247261,3.510967265
North Waziristan,Rabi,future,2045,P95,7.067504194,6.780403739,7.35460465
North Waziristan,Rabi,future,2046,P95,12.92624441,12.02924132,13.8232475
North Waziristan,Rabi,future,2047,P95,2.095031277,1.920707726,2.269354828
North Waziristan,Rabi,future,2048,P95,5.742723226,5.458475134,6.026971317
North Waziristan,Rabi,future,2049,P95,2.617902077,2.314272238,2.921531915
North Waziristan,Rabi,future,2050,P95,6.450358424,6.065461045,6.835255802
North Waziristan,Rabi,future,2051,P95,1.25733868,1.067928692,1.446748667
North Waziristan,Rabi,future,2052,P95,3.237002805,3.012773093,3.461232517
North Waziristan,Rabi,future,2053,P95,5.442376828,5.099526263,5.785227393
North Waziristan,Rabi,future,2054,P95,8.95379112,8.34344439,9.564137851
North Waziristan,Rabi,future,2055,P95,3.921520654,3.582312119,4.260729189
North Waziristan,Rabi,future,2056,P95,3.952290689,3.503192004,4.401389374
North Waziristan,Rabi,future,2057,P95,1.524543451,1.364317364,1.684769537
North Waziristan,Rabi,future,2058,P95,2.984188965,2.733277212,3.235100718
North Waziristan,Rabi,future,2059,P95,0.824567753,0.721579208,0.927556297
North Waziristan,Rabi,future,2060,P95,9.112620407,8.555534188,9.669706627
North Waziristan,Rabi,future,2061,P95,5.856262286,5.627782375,6.084742196
North Waziristan,Rabi,future,2062,P95,5.62064428,5.082573547,6.158715014
North Waziristan,Rabi,future,2063,P95,0.442376495,0.355241716,0.529511275
North Waziristan,Rabi,future,2064,P95,4.105411486,3.944233338,4.266589633
Orakzai,Kafir,past,1985,CDD,112,,
Orakzai,Kafir,past,1986,CDD,85,,
Orakzai,Kafir,past,1987,CDD,105,,
Orakzai,Kafir,past,1988,CDD,98,,
Orakzai,Kafir,past,1989,CDD,92,,
Orakzai,Kafir,past,1990,CDD,55,,
Orakzai,Kafir,past,1991,CDD,94,,
Orakzai,Kafir,past,1992,CDD,93,,
Orakzai,Kafir,past,1993,CDD,96,,
Orakzai,Kafir,past,1994,CDD,60,,
Orakzai,Kafir,past,1995,CDD,104,,
Orakzai,Kafir,past,1996,CDD,69,,
Orakzai,Kafir,past,1997,CDD,43,,
Orakzai,Kafir,past,1998,CDD,65,,
Orakzai,Kafir,past,1999,CDD,40,,
Orakzai,Kafir,past,2000,CDD,53,,
Orakzai,Kafir,past,2001,CDD,46,,
Orakzai,Kafir,past,2002,CDD,38,,
Orakzai,Kafir,past,2003,CDD,53,,
Orakzai,Kafir,past,2004,CDD,38,,
Orakzai,Kafir,past,2005,CDD,39,,
Orakzai,Kafir,past,2006,CDD,39,,
Orakzai,Kafir,past,2007,CDD,81,,
Orakzai,Kafir,past,2008,CDD,37,,
Orakzai,Kafir,past,2009,CDD,40,,
Orakzai,Kafir,past,2010,CDD,56,,
Orakzai,Kafir,past,2011,CDD,35,,
Orakzai,Kafir,past,2012,CDD,35,,
Orakzai,Kafir,past,2013,CDD,27,,
Orakzai,Kafir,past,2014,CDD,34,,
Orakzai,Kafir,past,2015,CDD,21,,
Orakzai,Kafir,future,2021,CDD,56,54,57
Orakzai,Kafir,future,2022,CDD,47,47,48
Orakzai,Kafir,future,2023,CDD,65,62,68
Orakzai,Kafir,future,2024,CDD,44,42,46
Orakzai,Kafir,future,2025,CDD,51,47,54
Orakzai,Kafir,future,2026,CDD,78,72,84
Orakzai,Kafir,future,2027,CDD,49,47,51
Orakzai,Kafir,future,2028,CDD,44,42,46
Orakzai,Kafir,future,2029,CDD,46,46,47
Orakzai,Kafir,future,2030,CDD,91,83,99
Orakzai,Kafir,future,2031,CDD,65,63,66
Orakzai,Kafir,future,2032,CDD,40,38,41
Orakzai,Kafir,future,2033,CDD,48,45,50
Orakzai,Kafir,future,2034,CDD,58,54,62
Orakzai,Kafir,future,2035,CDD,57,56,58
Orakzai,Kafir,future,2036,CDD,54,53,56
Orakzai,Kafir,future,2037,CDD,53,52,54
Orakzai,Kafir,future,2038,CDD,65,61,69
Orakzai,Kafir,future,2039,CDD,47,45,49
Orakzai,Kafir,future,2040,CDD,57,55,59
Orakzai,Kafir,future,2041,CDD,44,43,45
Orakzai,Kafir,future,2042,CDD,47,46,48
Orakzai,Kafir,future,2043,CDD,57,55,59
Orakzai,Kafir,future,2044,CDD,49,48,50
Orakzai,Kafir,future,2045,CDD,44,43,46
Orakzai,Kafir,future,2046,CDD,70,66,74
Orakzai,Kafir,future,2047,CDD,68,66,70
Orakzai,Kafir,future,2048,CDD,65,61,69
Orakzai,Kafir,future,2049,CDD,48,46,49
Orakzai,Kafir,future,2050,CDD,49,47,51
Orakzai,Kafir,future,2051,CDD,49,48,51
Orakzai,Kafir,future,2052,CDD,58,55,60
Orakzai,Kafir,future,2053,CDD,33,32,34
Orakzai,Kafir,future,2054,CDD,57,54,59
Orakzai,Kafir,future,2055,CDD,58,56,61
Orakzai,Kafir,future,2056,CDD,52,49,55
Orakzai,Kafir,future,2057,CDD,54,51,57
Orakzai,Kafir,future,2058,CDD,72,70,75
Orakzai,Kafir,future,2059,CDD,49,48,51
Orakzai,Kafir,future,2060,CDD,73,66,80
Orakzai,Kafir,future,2061,CDD,36,34,37
Orakzai,Kafir,future,2062,CDD,52,50,54
Orakzai,Kafir,future,2063,CDD,53,51,55
Orakzai,Kafir,future,2064,CDD,43,41,45
Orakzai,Kafir,future,2065,CDD,56,54,58
Orakzai,Kafir,past,1985,IRR,1311.164149,,
Orakzai,Kafir,past,1986,IRR,1181.5692,,
Orakzai,Kafir,past,1987,IRR,1436.559228,,
Orakzai,Kafir,past,1988,IRR,1481.207314,,
Orakzai,Kafir,past,1989,IRR,1370.024212,,
Orakzai,Kafir,past,1990,IRR,1245.727725,,
Orakzai,Kafir,past,1991,IRR,1344.572855,,
Orakzai,Kafir,past,1992,IRR,1272.133666,,
Orakzai,Kafir,past,1993,IRR,1475.709309,,
Orakzai,Kafir,past,1994,IRR,1102.270381,,
Orakzai,Kafir,past,1995,IRR,1353.301486,,
Orakzai,Kafir,past,1996,IRR,1172.474987,,
Orakzai,Kafir,past,1997,IRR,1127.418848,,
Orakzai,Kafir,past,1998,IRR,1302.336308,,
Orakzai,Kafir,past,1999,IRR,1383.740965,,
Orakzai,Kafir,past,2000,IRR,1288.251813,,
Orakzai,Kafir,past,2001,IRR,1290.446489,,
Orakzai,Kafir,past,2002,IRR,1374.18878,,
Orakzai,Kafir,past,2003,IRR,1359.646285,,
Orakzai,Kafir,past,2004,IRR,1338.172549,,
Orakzai,Kafir,past,2005,IRR,1277.909909,,
Orakzai,Kafir,past,2006,IRR,1282.343914,,
Orakzai,Kafir,past,2007,IRR,1212.08397,,
Orakzai,Kafir,past,2008,IRR,1203.650032,,
Orakzai,Kafir,past,2009,IRR,1326.043627,,
Orakzai,Kafir,past,2010,IRR,1018.798601,,
Orakzai,Kafir,past,2011,IRR,1263.8262,,
Orakzai,Kafir,past,2012,IRR,1339.469592,,
Orakzai,Kafir,past,2013,IRR,1041.25726,,
Orakzai,Kafir,past,2014,IRR,1177.418079,,
Orakzai,Kafir,past,2015,IRR,891.6985146,,
Orakzai,Kafir,future,2021,IRR,1276.356574,1244.163631,1308.549516
Orakzai,Kafir,future,2022,IRR,1262.437084,1221.258565,1303.615603
Orakzai,Kafir,future,2023,IRR,1354.266541,1308.699031,1399.83405
Orakzai,Kafir,future,2024,IRR,1370.705705,1323.394768,1418.016642
Orakzai,Kafir,future,2025,IRR,1282.58843,1264.819436,1300.357424
Orakzai,Kafir,future,2026,IRR,1461.367876,1410.673729,1512.062023
Orakzai,Kafir,future,2027,IRR,1243.176408,1210.139129,1276.213686
Orakzai,Kafir,future,2028,IRR,1169.704967,1119.412528,1219.997405
Orakzai,Kafir,future,2029,IRR,1374.273421,1351.174455,1397.372388
Orakzai,Kafir,future,2030,IRR,1255.088234,1206.067185,1304.109283
Orakzai,Kafir,future,2031,IRR,1331.92665,1301.145799,1362.707501
Orakzai,Kafir,future,2032,IRR,1064.366952,1017.742295,1110.99161
Orakzai,Kafir,future,2033,IRR,1365.517336,1334.704106,1396.330566
Orakzai,Kafir,future,2034,IRR,1443.336037,1415.502569,1471.169505
Orakzai,Kafir,future,2035,IRR,1331.443878,1297.097484,1365.790272
Orakzai,Kafir,future,2036,IRR,1381.045504,1347.047768,1415.043239
Orakzai,Kafir,future,2037,IRR,949.1503539,871.530792,1026.769916
Orakzai,Kafir,future,2038,IRR,1356.125614,1318.98567,1393.265558
Orakzai,Kafir,future,2039,IRR,1371.959478,1326.21633,1417.702625
Orakzai,Kafir,future,2040,IRR,1547.241085,1531.252061,1563.23011
Orakzai,Kafir,future,2041,IRR,1434.497517,1418.871504,1450.12353
Orakzai,Kafir,future,2042,IRR,1379.525934,1368.467031,1390.584836
Orakzai,Kafir,future,2043,IRR,1405.235468,1373.04247,1437.428466
Orakzai,Kafir,future,2044,IRR,1371.124957,1350.994223,1391.255691
Orakzai,Kafir,future,2045,IRR,1271.616546,1256.626297,1286.606795
Orakzai,Kafir,future,2046,IRR,1411.490204,1383.191553,1439.788854
Orakzai,Kafir,future,2047,IRR,1520.030448,1486.470403,1553.590493
Orakzai,Kafir,future,2048,IRR,1459.779838,1435.659838,1483.899838
Orakzai,Kafir,future,2049,IRR,1224.903398,1191.550509,1258.256286
Orakzai,Kafir,future,2050,IRR,1310.796456,1268.193512,1353.399401
Orakzai,Kafir,future,2051,IRR,1205.113137,1183.557471,1226.668802
Orakzai,Kafir,future,2052,IRR,1430.945856,1382.753269,1479.138442
Orakzai,Kafir,future,2053,IRR,1332.005367,1296.483406,1367.527328
Orakzai,Kafir,future,2054,IRR,1433.786368,1414.002646,1453.570089
Orakzai,Kafir,future,2055,IRR,1330.748162,1285.983683,1375.512641
Orakzai,Kafir,future,2056,IRR,1389.088407,1361.711439,1416.465376
Orakzai,Kafir,future,2057,IRR,1414.346289,1385.978884,1442.713693
Orakzai,Kafir,future,2058,IRR,1377.781873,1329.80686,1425.756885
Orakzai,Kafir,future,2059,IRR,1207.187115,1160.953357,1253.420874
Orakzai,Kafir,future,2060,IRR,1443.445374,1409.719603,1477.171144
Orakzai,Kafir,future,2061,IRR,1283.869472,1244.02135,1323.717595
Orakzai,Kafir,future,2062,IRR,1397.72853,1374.92871,1420.528351
Orakzai,Kafir,future,2063,IRR,1402.623062,1355.667702,1449.578422
Orakzai,Kafir,future,2064,IRR,1311.897388,1264.651489,1359.143287
Orakzai,Kafir,future,2065,IRR,1741.6159,1719.597568,1763.634233
Orakzai,Kafir,past,1985,ndws,197,,
Orakzai,Kafir,past,1986,ndws,182,,
Orakzai,Kafir,past,1987,ndws,201,,
Orakzai,Kafir,past,1988,ndws,202,,
Orakzai,Kafir,past,1989,ndws,185,,
Orakzai,Kafir,past,1990,ndws,185,,
Orakzai,Kafir,past,1991,ndws,194,,
Orakzai,Kafir,past,1992,ndws,187,,
Orakzai,Kafir,past,1993,ndws,202,,
Orakzai,Kafir,past,1994,ndws,170,,
Orakzai,Kafir,past,1995,ndws,193,,
Orakzai,Kafir,past,1996,ndws,180,,
Orakzai,Kafir,past,1997,ndws,168,,
Orakzai,Kafir,past,1998,ndws,179,,
Orakzai,Kafir,past,1999,ndws,186,,
Orakzai,Kafir,past,2000,ndws,190,,
Orakzai,Kafir,past,2001,ndws,187,,
Orakzai,Kafir,past,2002,ndws,189,,
Orakzai,Kafir,past,2003,ndws,196,,
Orakzai,Kafir,past,2004,ndws,186,,
Orakzai,Kafir,past,2005,ndws,188,,
Orakzai,Kafir,past,2006,ndws,184,,
Orakzai,Kafir,past,2007,ndws,181,,
Orakzai,Kafir,past,2008,ndws,183,,
Orakzai,Kafir,past,2009,ndws,182,,
Orakzai,Kafir,past,2010,ndws,175,,
Orakzai,Kafir,past,2011,ndws,183,,
Orakzai,Kafir,past,2012,ndws,187,,
Orakzai,Kafir,past,2013,ndws,162,,
Orakzai,Kafir,past,2014,ndws,185,,
Orakzai,Kafir,past,2015,ndws,154,,
Orakzai,Kafir,future,2021,ndws,188,187,189
Orakzai,Kafir,future,2022,ndws,175,173,177
Orakzai,Kafir,future,2023,ndws,185,182,189
Orakzai,Kafir,future,2024,ndws,191,189,194
Orakzai,Kafir,future,2025,ndws,178,177,179
Orakzai,Kafir,future,2026,ndws,191,187,195
Orakzai,Kafir,future,2027,ndws,182,180,183
Orakzai,Kafir,future,2028,ndws,171,168,173
Orakzai,Kafir,future,2029,ndws,186,184,189
Orakzai,Kafir,future,2030,ndws,183,180,185
Orakzai,Kafir,future,2031,ndws,194,192,196
Orakzai,Kafir,future,2032,ndws,159,156,162
Orakzai,Kafir,future,2033,ndws,188,186,190
Orakzai,Kafir,future,2034,ndws,184,183,185
Orakzai,Kafir,future,2035,ndws,186,185,187
Orakzai,Kafir,future,2036,ndws,191,188,194
Orakzai,Kafir,future,2037,ndws,166,162,170
Orakzai,Kafir,future,2038,ndws,189,188,191
Orakzai,Kafir,future,2039,ndws,181,178,184
Orakzai,Kafir,future,2040,ndws,197,197,198
Orakzai,Kafir,future,2041,ndws,192,191,194
Orakzai,Kafir,future,2042,ndws,183,182,184
Orakzai,Kafir,future,2043,ndws,178,176,179
Orakzai,Kafir,future,2044,ndws,175,174,177
Orakzai,Kafir,future,2045,ndws,188,188,189
Orakzai,Kafir,future,2046,ndws,181,179,183
Orakzai,Kafir,future,2047,ndws,194,191,197
Orakzai,Kafir,future,2048,ndws,191,190,191
Orakzai,Kafir,future,2049,ndws,164,160,168
Orakzai,Kafir,future,2050,ndws,182,179,184
Orakzai,Kafir,future,2051,ndws,173,172,174
Orakzai,Kafir,future,2052,ndws,193,191,196
Orakzai,Kafir,future,2053,ndws,170,167,174
Orakzai,Kafir,future,2054,ndws,181,181,182
Orakzai,Kafir,future,2055,ndws,191,189,194
Orakzai,Kafir,future,2056,ndws,183,182,185
Orakzai,Kafir,future,2057,ndws,193,191,194
Orakzai,Kafir,future,2058,ndws,188,186,189
Orakzai,Kafir,future,2059,ndws,174,171,178
Orakzai,Kafir,future,2060,ndws,185,182,188
Orakzai,Kafir,future,2061,ndws,168,165,171
Orakzai,Kafir,future,2062,ndws,186,185,187
Orakzai,Kafir,future,2063,ndws,186,182,189
Orakzai,Kafir,future,2064,ndws,175,171,179
Orakzai,Kafir,future,2065,ndws,208,207,208
Orakzai,Kafir,past,1985,NT35,8,,
Orakzai,Kafir,past,1986,NT35,10,,
Orakzai,Kafir,past,1987,NT35,9,,
Orakzai,Kafir,past,1988,NT35,9,,
Orakzai,Kafir,past,1989,NT35,10,,
Orakzai,Kafir,past,1990,NT35,12,,
Orakzai,Kafir,past,1991,NT35,10,,
Orakzai,Kafir,past,1992,NT35,6,,
Orakzai,Kafir,past,1993,NT35,10,,
Orakzai,Kafir,past,1994,NT35,9,,
Orakzai,Kafir,past,1995,NT35,18,,
Orakzai,Kafir,past,1996,NT35,9,,
Orakzai,Kafir,past,1997,NT35,6,,
Orakzai,Kafir,past,1998,NT35,9,,
Orakzai,Kafir,past,1999,NT35,14,,
Orakzai,Kafir,past,2000,NT35,8,,
Orakzai,Kafir,past,2001,NT35,12,,
Orakzai,Kafir,past,2002,NT35,15,,
Orakzai,Kafir,past,2003,NT35,7,,
Orakzai,Kafir,past,2004,NT35,8,,
Orakzai,Kafir,past,2005,NT35,10,,
Orakzai,Kafir,past,2006,NT35,8,,
Orakzai,Kafir,past,2007,NT35,7,,
Orakzai,Kafir,past,2008,NT35,5,,
Orakzai,Kafir,past,2009,NT35,21,,
Orakzai,Kafir,past,2010,NT35,11,,
Orakzai,Kafir,past,2011,NT35,13,,
Orakzai,Kafir,past,2012,NT35,22,,
Orakzai,Kafir,past,2013,NT35,12,,
Orakzai,Kafir,past,2014,NT35,11,,
Orakzai,Kafir,past,2015,NT35,7,,
Orakzai,Kafir,future,2021,NT35,16,12,19
Orakzai,Kafir,future,2022,NT35,15,12,18
Orakzai,Kafir,future,2023,NT35,24,21,28
Orakzai,Kafir,future,2024,NT35,20,17,23
Orakzai,Kafir,future,2025,NT35,23,19,26
Orakzai,Kafir,future,2026,NT35,29,25,32
Orakzai,Kafir,future,2027,NT35,21,18,25
Orakzai,Kafir,future,2028,NT35,20,18,23
Orakzai,Kafir,future,2029,NT35,26,23,30
Orakzai,Kafir,future,2030,NT35,20,17,23
Orakzai,Kafir,future,2031,NT35,23,20,27
Orakzai,Kafir,future,2032,NT35,23,20,26
Orakzai,Kafir,future,2033,NT35,22,18,25
Orakzai,Kafir,future,2034,NT35,27,23,30
Orakzai,Kafir,future,2035,NT35,27,23,31
Orakzai,Kafir,future,2036,NT35,18,15,21
Orakzai,Kafir,future,2037,NT35,21,17,24
Orakzai,Kafir,future,2038,NT35,29,24,34
Orakzai,Kafir,future,2039,NT35,36,31,41
Orakzai,Kafir,future,2040,NT35,33,29,37
Orakzai,Kafir,future,2041,NT35,30,27,33
Orakzai,Kafir,future,2042,NT35,34,31,37
Orakzai,Kafir,future,2043,NT35,33,29,36
Orakzai,Kafir,future,2044,NT35,29,26,32
Orakzai,Kafir,future,2045,NT35,32,29,35
Orakzai,Kafir,future,2046,NT35,38,33,42
Orakzai,Kafir,future,2047,NT35,41,35,46
Orakzai,Kafir,future,2048,NT35,36,31,40
Orakzai,Kafir,future,2049,NT35,38,34,42
Orakzai,Kafir,future,2050,NT35,31,28,35
Orakzai,Kafir,future,2051,NT35,31,28,35
Orakzai,Kafir,future,2052,NT35,40,36,44
Orakzai,Kafir,future,2053,NT35,46,41,51
Orakzai,Kafir,future,2054,NT35,46,40,51
Orakzai,Kafir,future,2055,NT35,43,38,48
Orakzai,Kafir,future,2056,NT35,42,37,47
Orakzai,Kafir,future,2057,NT35,43,38,48
Orakzai,Kafir,future,2058,NT35,51,45,56
Orakzai,Kafir,future,2059,NT35,32,27,36
Orakzai,Kafir,future,2060,NT35,43,38,47
Orakzai,Kafir,future,2061,NT35,41,36,47
Orakzai,Kafir,future,2062,NT35,47,42,52
Orakzai,Kafir,future,2063,NT35,47,42,53
Orakzai,Kafir,future,2064,NT35,46,41,51
Orakzai,Kafir,future,2065,NT35,61,55,67
Orakzai,Kafir,past,1985,P5D,26.12617394,,
Orakzai,Kafir,past,1986,P5D,14.94271117,,
Orakzai,Kafir,past,1987,P5D,7.758278802,,
Orakzai,Kafir,past,1988,P5D,12.25665189,,
Orakzai,Kafir,past,1989,P5D,15.89607691,,
Orakzai,Kafir,past,1990,P5D,20.16349556,,
Orakzai,Kafir,past,1991,P5D,11.13253177,,
Orakzai,Kafir,past,1992,P5D,15.1719439,,
Orakzai,Kafir,past,1993,P5D,15.36096807,,
Orakzai,Kafir,past,1994,P5D,25.60686141,,
Orakzai,Kafir,past,1995,P5D,24.42305881,,
Orakzai,Kafir,past,1996,P5D,19.63607202,,
Orakzai,Kafir,past,1997,P5D,17.31821228,,
Orakzai,Kafir,past,1998,P5D,11.32136824,,
Orakzai,Kafir,past,1999,P5D,11.27201929,,
Orakzai,Kafir,past,2000,P5D,18.1289338,,
Orakzai,Kafir,past,2001,P5D,19.03486023,,
Orakzai,Kafir,past,2002,P5D,13.54296782,,
Orakzai,Kafir,past,2003,P5D,13.03165429,,
Orakzai,Kafir,past,2004,P5D,14.52101207,,
Orakzai,Kafir,past,2005,P5D,10.80653446,,
Orakzai,Kafir,past,2006,P5D,10.41396832,,
Orakzai,Kafir,past,2007,P5D,13.65978012,,
Orakzai,Kafir,past,2008,P5D,16.51137965,,
Orakzai,Kafir,past,2009,P5D,20.96531015,,
Orakzai,Kafir,past,2010,P5D,31.11488819,,
Orakzai,Kafir,past,2011,P5D,23.71681562,,
Orakzai,Kafir,past,2012,P5D,16.61662478,,
Orakzai,Kafir,past,2013,P5D,19.63883833,,
Orakzai,Kafir,past,2014,P5D,9.864559649,,
Orakzai,Kafir,past,2015,P5D,25.43080379,,
Orakzai,Kafir,future,2021,P5D,33.83249886,32.46460656,35.20039115
Orakzai,Kafir,future,2022,P5D,21.48086479,20.39617081,22.56555877
Orakzai,Kafir,future,2023,P5D,23.0477974,21.41811701,24.67747778
Orakzai,Kafir,future,2024,P5D,17.04695677,15.11304671,18.98086684
Orakzai,Kafir,future,2025,P5D,20.56243944,19.29042813,21.83445075
Orakzai,Kafir,future,2026,P5D,15.1703568,13.74223355,16.59848005
Orakzai,Kafir,future,2027,P5D,21.90423384,21.20449407,22.6039736
Orakzai,Kafir,future,2028,P5D,25.10261461,22.60813636,27.59709286
Orakzai,Kafir,future,2029,P5D,13.93795598,13.14490405,14.73100791
Orakzai,Kafir,future,2030,P5D,20.86878623,18.78358551,22.95398694
Orakzai,Kafir,future,2031,P5D,22.69354636,21.31352892,24.07356379
Orakzai,Kafir,future,2032,P5D,41.04864071,39.49007487,42.60720654
Orakzai,Kafir,future,2033,P5D,18.48650373,17.38295595,19.59005151
Orakzai,Kafir,future,2034,P5D,17.46394967,16.61671547,18.31118387
Orakzai,Kafir,future,2035,P5D,29.22110847,25.6700337,32.77218325
Orakzai,Kafir,future,2036,P5D,18.36752305,16.16614245,20.56890365
Orakzai,Kafir,future,2037,P5D,44.58843291,40.45561987,48.72124596
Orakzai,Kafir,future,2038,P5D,22.33591337,20.72214112,23.94968561
Orakzai,Kafir,future,2039,P5D,17.96717081,16.07228329,19.86205833
Orakzai,Kafir,future,2040,P5D,14.62988529,14.02646276,15.23330782
